timestamp,country,admin1,admin2,admin3,lat,lng,feature,value,AgeGroupVacc
1661904000000,,,,,,,7-day_avg_group_cases_per_100k,22.212873,25 - 49 Years
1661904000000,,,,,,,7-day_avg_group_cases_per_100k,21.079287,50 - 64 Years
1661904000000,,,,,,,7-day_avg_group_cases_per_100k,23.558708,65+ Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,17.992922,<2 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,19.975515,2 - 4 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,18.407747,5 - 11 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,22.413322,12 - 17 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,22.236568,18 - 24 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,21.805325,25 - 49 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,20.61956,50 - 64 Years
1661817600000,,,,,,,7-day_avg_group_cases_per_100k,23.668114,65+ Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,18.380571,<2 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,20.439154,2 - 4 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,18.80449,5 - 11 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,22.23287,12 - 17 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,21.977509,18 - 24 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,21.981916,25 - 49 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,20.529884,50 - 64 Years
1661731200000,,,,,,,7-day_avg_group_cases_per_100k,23.677893,65+ Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,18.732306,<2 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,20.851276,2 - 4 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,18.910454,5 - 11 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,21.779451,12 - 17 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,21.73594,18 - 24 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,22.281395,25 - 49 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,20.917418,50 - 64 Years
1661644800000,,,,,,,7-day_avg_group_cases_per_100k,24.187923,65+ Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,19.106333,<2 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,21.401958,2 - 4 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,19.270031,5 - 11 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,21.929068,12 - 17 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,21.9742,18 - 24 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,22.630743,25 - 49 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,21.28951,50 - 64 Years
1661558400000,,,,,,,7-day_avg_group_cases_per_100k,24.524334,65+ Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,19.568293,<2 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,22.00593,2 - 4 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,19.561811,5 - 11 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,21.914793,12 - 17 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,22.19875,18 - 24 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,23.013952,25 - 49 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,21.72608,50 - 64 Years
1661472000000,,,,,,,7-day_avg_group_cases_per_100k,25.057621,65+ Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,19.970804,<2 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,22.270613,2 - 4 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,19.795336,5 - 11 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,21.778881,12 - 17 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,22.389261,18 - 24 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,23.356422,25 - 49 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,22.105894,50 - 64 Years
1661385600000,,,,,,,7-day_avg_group_cases_per_100k,25.476215,65+ Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,20.417904,<2 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,22.414501,2 - 4 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,19.819942,5 - 11 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,21.174706,12 - 17 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,22.293297,18 - 24 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,23.580105,25 - 49 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,22.427588,50 - 64 Years
1661299200000,,,,,,,7-day_avg_group_cases_per_100k,25.774836,65+ Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,20.564047,<2 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,22.856821,2 - 4 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,19.672295,5 - 11 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,20.511711,12 - 17 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,22.11413,18 - 24 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,23.874027,25 - 49 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,22.653933,50 - 64 Years
1661212800000,,,,,,,7-day_avg_group_cases_per_100k,25.998932,65+ Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,20.798122,<2 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,23.171244,2 - 4 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,19.465889,5 - 11 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,19.771053,12 - 17 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,22.18504,18 - 24 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,24.335945,25 - 49 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,23.012632,50 - 64 Years
1661126400000,,,,,,,7-day_avg_group_cases_per_100k,26.181805,65+ Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,21.198158,<2 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,23.610012,2 - 4 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,19.257475,5 - 11 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,19.075508,12 - 17 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,22.402025,18 - 24 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,24.72749,25 - 49 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,23.391083,50 - 64 Years
1661040000000,,,,,,,7-day_avg_group_cases_per_100k,26.530106,65+ Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,21.364117,<2 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,23.745018,2 - 4 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,19.06011,5 - 11 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,18.69633,12 - 17 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,22.39399,18 - 24 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,24.880669,25 - 49 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,23.501417,50 - 64 Years
1660953600000,,,,,,,7-day_avg_group_cases_per_100k,26.664087,65+ Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,21.468151,<2 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,23.94042,2 - 4 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,18.704048,5 - 11 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,18.131556,12 - 17 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,22.144384,18 - 24 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,24.839926,25 - 49 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,23.452833,50 - 64 Years
1660867200000,,,,,,,7-day_avg_group_cases_per_100k,26.441048,65+ Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,21.806261,<2 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,24.036345,2 - 4 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,18.000462,5 - 11 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,17.298958,12 - 17 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,22.156202,18 - 24 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,25.14205,25 - 49 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,23.62401,50 - 64 Years
1660780800000,,,,,,,7-day_avg_group_cases_per_100k,26.647703,65+ Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,23.87084,<2 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,26.47533,2 - 4 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,18.74071,5 - 11 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,17.88486,12 - 17 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,23.347498,18 - 24 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,26.544071,25 - 49 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,24.987297,50 - 64 Years
1660694400000,,,,,,,7-day_avg_group_cases_per_100k,28.210304,65+ Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,24.622608,<2 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,27.718803,2 - 4 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,18.577494,5 - 11 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,17.77636,12 - 17 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,24.798798,18 - 24 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,28.357874,25 - 49 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,27.119745,50 - 64 Years
1660608000000,,,,,,,7-day_avg_group_cases_per_100k,30.185421,65+ Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,24.895079,<2 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,28.194876,2 - 4 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,18.245035,5 - 11 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,17.344643,12 - 17 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,25.653505,18 - 24 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,29.301285,25 - 49 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,27.931131,50 - 64 Years
1660521600000,,,,,,,7-day_avg_group_cases_per_100k,30.864054,65+ Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,25.077139,<2 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,28.27659,2 - 4 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,17.356638,5 - 11 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,16.421247,12 - 17 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,26.18108,18 - 24 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,29.860954,25 - 49 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,28.38473,50 - 64 Years
1660435200000,,,,,,,7-day_avg_group_cases_per_100k,31.269701,65+ Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,26.188072,<2 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,29.235842,2 - 4 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,17.51232,5 - 11 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,16.661661,12 - 17 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,27.2835,18 - 24 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,31.0885,25 - 49 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,29.112118,50 - 64 Years
1660348800000,,,,,,,7-day_avg_group_cases_per_100k,31.669535,65+ Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,26.576962,<2 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,29.274921,2 - 4 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,17.256197,5 - 11 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,16.53089,12 - 17 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,27.802092,18 - 24 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,31.687456,25 - 49 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,30.030434,50 - 64 Years
1660262400000,,,,,,,7-day_avg_group_cases_per_100k,32.455193,65+ Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,27.540514,<2 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,30.575241,2 - 4 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,17.664488,5 - 11 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,16.938051,12 - 17 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,29.27372,18 - 24 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,32.909977,25 - 49 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,31.027302,50 - 64 Years
1660176000000,,,,,,,7-day_avg_group_cases_per_100k,33.250896,65+ Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,26.170734,<2 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,28.736675,2 - 4 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,16.215631,5 - 11 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,15.826208,12 - 17 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,29.40183,18 - 24 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,33.078365,25 - 49 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,31.147852,50 - 64 Years
1660089600000,,,,,,,7-day_avg_group_cases_per_100k,33.082294,65+ Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,26.403572,<2 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,28.379622,2 - 4 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,15.730504,5 - 11 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,15.258579,12 - 17 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,29.238264,18 - 24 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,32.52544,25 - 49 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,30.21546,50 - 64 Years
1660003200000,,,,,,,7-day_avg_group_cases_per_100k,32.170315,65+ Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,26.798653,<2 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,28.594564,2 - 4 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,15.422152,5 - 11 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,14.997607,12 - 17 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,29.658054,18 - 24 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,32.904156,25 - 49 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,30.464052,50 - 64 Years
1659916800000,,,,,,,7-day_avg_group_cases_per_100k,32.41344,65+ Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,27.28043,<2 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,29.072412,2 - 4 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,15.517068,5 - 11 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,15.160929,12 - 17 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,30.60731,18 - 24 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,34.02204,25 - 49 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,31.373741,50 - 64 Years
1659830400000,,,,,,,7-day_avg_group_cases_per_100k,33.071724,65+ Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,26.865532,<2 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,28.731346,2 - 4 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,15.104759,5 - 11 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,14.713794,12 - 17 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,30.244247,18 - 24 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,33.617798,25 - 49 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,31.40053,50 - 64 Years
1659744000000,,,,,,,7-day_avg_group_cases_per_100k,33.378536,65+ Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,27.090939,<2 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,29.148798,2 - 4 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,15.092707,5 - 11 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,14.721217,12 - 17 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,30.582727,18 - 24 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,33.865158,25 - 49 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,31.258413,50 - 64 Years
1659657600000,,,,,,,7-day_avg_group_cases_per_100k,33.35766,65+ Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,26.835808,<2 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,28.53772,2 - 4 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,14.476001,5 - 11 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,14.1233225,12 - 17 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,30.279703,18 - 24 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,33.721767,25 - 49 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,31.281343,50 - 64 Years
1659571200000,,,,,,,7-day_avg_group_cases_per_100k,33.394394,65+ Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,27.502121,<2 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,29.212748,2 - 4 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,14.741164,5 - 11 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,14.234108,12 - 17 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,30.858805,18 - 24 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,34.120987,25 - 49 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,31.52267,50 - 64 Years
1659484800000,,,,,,,7-day_avg_group_cases_per_100k,33.593647,65+ Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,28.219212,<2 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,29.711914,2 - 4 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,15.312671,5 - 11 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,14.829146,12 - 17 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,31.638346,18 - 24 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,34.77616,25 - 49 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,31.85231,50 - 64 Years
1659398400000,,,,,,,7-day_avg_group_cases_per_100k,33.756435,65+ Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,28.63411,<2 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,30.070745,2 - 4 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,15.769174,5 - 11 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,15.257438,12 - 17 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,32.239193,18 - 24 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,35.55634,25 - 49 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,32.563126,50 - 64 Years
1659312000000,,,,,,,7-day_avg_group_cases_per_100k,34.182697,65+ Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,29.289276,<2 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,31.0673,2 - 4 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,16.078028,5 - 11 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,15.449312,12 - 17 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,32.65662,18 - 24 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,36.290882,25 - 49 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,33.596092,50 - 64 Years
1659225600000,,,,,,,7-day_avg_group_cases_per_100k,34.946423,65+ Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,29.432941,<2 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,31.289349,2 - 4 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,16.181984,5 - 11 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,15.465873,12 - 17 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,32.88306,18 - 24 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,36.585598,25 - 49 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,33.8297,50 - 64 Years
1659139200000,,,,,,,7-day_avg_group_cases_per_100k,35.152283,65+ Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,29.77353,<2 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,31.880888,2 - 4 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,16.558134,5 - 11 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,15.779382,12 - 17 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,33.61391,18 - 24 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,37.400963,25 - 49 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,34.579792,50 - 64 Years
1659052800000,,,,,,,7-day_avg_group_cases_per_100k,35.99159,65+ Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,30.223104,<2 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,32.817047,2 - 4 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,16.899633,5 - 11 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,16.13572,12 - 17 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,34.069157,18 - 24 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,38.11315,25 - 49 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,35.242023,50 - 64 Years
1658966400000,,,,,,,7-day_avg_group_cases_per_100k,36.793636,65+ Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,30.257782,<2 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,33.047977,2 - 4 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,16.989527,5 - 11 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,16.241936,12 - 17 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,34.203888,18 - 24 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,38.370697,25 - 49 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,35.477448,50 - 64 Years
1658880000000,,,,,,,7-day_avg_group_cases_per_100k,36.961178,65+ Years
1658793600000,,,,,,,7-day_avg_group_cases_per_100k,30.150032,<2 Years
1658793600000,,,,,,,7-day_avg_group_cases_per_100k,33.170547,2 - 4 Years
1658793600000,,,,,,,7-day_avg_group_cases_per_100k,16.710804,5 - 11 Years
